"Date","Price","Open","High","Low","Change %"
"Nov 27, 2019","389.870","389.870","389.870","389.870","0.23%"
"Nov 26, 2019","388.990","388.990","388.990","388.990","0.18%"
"Nov 25, 2019","388.290","388.290","388.290","388.290","0.96%"
"Nov 21, 2019","384.600","384.600","384.600","384.600","-0.40%"
"Nov 20, 2019","386.160","386.160","386.160","386.160","-0.10%"
"Nov 19, 2019","386.560","386.560","386.560","386.560","-0.01%"
"Nov 18, 2019","386.580","386.580","386.580","386.580","-0.05%"
"Nov 15, 2019","386.760","386.760","386.760","386.760","0.34%"
"Nov 14, 2019","385.460","385.460","385.460","385.460","-0.09%"
"Nov 13, 2019","385.790","385.790","385.790","385.790","-0.25%"
"Nov 12, 2019","386.760","386.760","386.760","386.760","0.24%"
"Nov 06, 2019","385.850","385.850","385.850","385.850","0.06%"
"Nov 05, 2019","385.620","385.620","385.620","385.620","0.33%"
"Nov 04, 2019","384.350","384.350","384.350","384.350","0.70%"
"Oct 31, 2019","381.660","381.660","381.660","381.660","-0.19%"
"Oct 30, 2019","382.370","382.370","382.370","382.370","-0.11%"
"Oct 29, 2019","382.810","382.810","382.810","382.810","0.02%"
"Oct 28, 2019","382.740","382.740","382.740","382.740","0.20%"
"Oct 25, 2019","381.980","381.980","381.980","381.980","0.06%"
"Oct 24, 2019","381.750","381.750","381.750","381.750","0.41%"
"Oct 23, 2019","380.200","380.200","380.200","380.200","0.14%"
"Oct 22, 2019","379.650","379.650","379.650","379.650","0.10%"
"Oct 21, 2019","379.280","379.280","379.280","379.280","0.17%"
"Oct 18, 2019","378.650","378.650","378.650","378.650","-0.28%"
"Oct 17, 2019","379.730","379.730","379.730","379.730","-0.11%"
"Oct 16, 2019","380.140","380.140","380.140","380.140","-0.15%"
"Oct 15, 2019","380.730","380.730","380.730","380.730","0.46%"
"Oct 14, 2019","378.990","378.990","378.990","378.990","-0.17%"
"Oct 11, 2019","379.650","379.650","379.650","379.650","0.65%"
"Oct 10, 2019","377.190","377.190","377.190","377.190","0.07%"
"Oct 09, 2019","376.910","376.910","376.910","376.910","0.05%"
"Oct 08, 2019","376.720","376.720","376.720","376.720","-0.55%"
"Oct 07, 2019","378.820","378.820","378.820","378.820","0.02%"
"Oct 04, 2019","378.760","378.760","378.760","378.760","0.67%"
"Oct 03, 2019","376.240","376.240","376.240","376.240","0.11%"
"Oct 02, 2019","375.820","375.820","375.820","375.820","-1.27%"
"Oct 01, 2019","380.670","380.670","380.670","380.670","-0.43%"
"Sep 30, 2019","382.330","382.330","382.330","382.330","0.09%"
"Sep 27, 2019","381.970","381.970","381.970","381.970","-0.00%"
"Sep 26, 2019","381.980","381.980","381.980","381.980","0.21%"
"Sep 25, 2019","381.170","381.170","381.170","381.170","-0.15%"
"Sep 24, 2019","381.750","381.750","381.750","381.750","-0.05%"
