,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3365,2018-11-12,2021-09-20,32.0,38.27730883668536,19.616590114641742,11.822265625
3366,2018-11-12,2021-08-20,31.0,37.74014577649209,21.74240573061965,13.42578125
3367,2018-11-12,2021-07-20,30.0,35.98897504500732,19.963250150024408,12.76953125
3368,2018-11-12,2021-06-21,29.0,34.33693900070952,18.403237933481105,12.146484375
3369,2018-11-12,2021-05-20,28.0,32.11908129706181,14.711004632363611,10.13671875
3370,2018-11-12,2021-04-20,27.0,31.2954625905285,15.909120705661117,11.27734375
3371,2018-11-12,2021-03-22,26.0,29.569994899538386,13.730749613609179,10.076171875
3372,2018-11-12,2021-02-22,25.0,28.185102006684758,12.740408026739033,9.638671875
3373,2018-11-12,2021-01-20,24.0,27.00163872548704,12.50682802286267,9.857421875
3374,2018-11-12,2020-12-21,23.0,24.719354582970507,7.475454708567421,6.15625
3375,2018-11-12,2020-11-20,22.0,23.805923663143684,8.208743923380382,7.013671875
3376,2018-11-12,2020-10-20,21.0,22.029964732188507,4.904593962802413,4.380859375
3377,2018-11-12,2020-09-21,20.0,20.206159327736604,1.030796638683018,0.958984375
3378,2018-11-12,2020-08-21,19.0,19.729720936718437,3.8406365090444026,3.712890625
3379,2018-11-12,2020-07-20,18.0,18.607536867890413,3.3752048216134076,3.419921875
3380,2018-11-12,2020-06-22,17.0,17.05138346659086,0.30225568582858636,0.318359375
3381,2018-11-12,2020-05-20,16.0,15.4736520829814,-3.289674481366245,-3.65625
3382,2018-11-12,2020-04-20,15.0,14.199665092864501,-5.3355660475699915,-6.203125
3383,2018-11-12,2020-03-20,14.0,11.785784593138512,-15.815824334724912,-19.25390625
3384,2018-11-12,2020-02-20,13.0,14.647260302265703,12.671233094351566,16.37890625
3385,2018-11-12,2020-01-20,12.0,13.297987223532672,10.816560196105604,14.845703125
3386,2018-11-12,2019-12-20,11.0,11.970301940002987,8.820926727299879,12.892578125
3387,2018-11-12,2019-11-20,10.0,10.652083517787224,6.52083517787224,10.125
3388,2018-11-12,2019-10-21,9.0,9.394759643103267,4.386218256702969,7.24609375
3389,2018-11-12,2019-09-20,8.0,8.46950561322414,5.868820165301747,10.517578125
3390,2018-11-12,2019-08-20,7.0,7.2620386239342345,3.743408913346207,7.234375
3391,2018-11-12,2019-07-22,6.0,6.288729971455027,4.812166190917111,10.1171875
3392,2018-11-12,2019-06-20,5.0,5.233682933226875,4.673658664537506,10.921875
3393,2018-11-12,2019-05-20,4.0,4.1124088592608175,2.8102214815204363,7.24609375
3394,2018-11-12,2019-04-23,3.0,3.1857548113725875,6.191827045752919,17.90625
3395,2018-11-12,2019-03-20,2.0,2.0454900096389776,2.2745004819488823,7.46484375
3396,2018-11-12,2019-02-20,1.0,0.9908777446462456,-0.9122255353754438,-3.2890625
3397,2018-11-12,2019-01-21,,,,
3398,2018-11-12,2018-12-20,,,,
3399,2018-11-12,2018-11-20,,,,
3417,2018-10-10,2022-12-20,48.0,49.40244609227699,2.921762692243727,1.29150390625
3418,2018-10-10,2022-11-21,47.0,50.44599483172418,7.3319038972854855,3.2412109375
3419,2018-10-10,2022-10-20,46.0,47.53526961469358,3.3375426406382234,1.5302734375
3420,2018-10-10,2022-09-20,45.0,48.00517002462378,6.678155610275066,3.08251953125
3421,2018-10-10,2022-08-22,44.0,49.96392274458534,13.55436987405759,6.216796875
3422,2018-10-10,2022-07-20,43.0,47.02458266017756,9.35949455855246,4.46484375
3423,2018-10-10,2022-06-20,42.0,43.18546307815403,2.822531138461975,1.4072265625
3424,2018-10-10,2022-05-20,41.0,44.25348955044206,7.935340366931857,3.97265625
3425,2018-10-10,2022-04-20,40.0,46.83093885931898,17.07734714829744,8.47412109375
3426,2018-10-10,2022-03-21,39.0,45.68633065939936,17.144437588203484,8.7001953125
3427,2018-10-10,2022-02-21,38.0,43.90895830821392,15.54989028477347,8.0908203125
3428,2018-10-10,2022-01-20,37.0,44.75562992321108,20.961161954624544,11.0185546875
3429,2018-10-10,2021-12-20,36.0,44.13451038484643,22.59586218012897,12.1337890625
3430,2018-10-10,2021-11-22,35.0,44.8117278678845,28.03350819395571,15.158203125
3431,2018-10-10,2021-10-20,34.0,41.79180437424987,22.917071688970207,12.9619140625
3432,2018-10-10,2021-09-20,33.0,39.59683551180747,19.990410641840814,11.703125
3433,2018-10-10,2021-08-20,32.0,39.076189438958025,22.113091996743826,13.251953125
3434,2018-10-10,2021-07-20,31.0,37.29876428860502,20.318594479371036,12.60546875
3435,2018-10-10,2021-06-21,30.0,35.622855831537706,18.742852771792354,11.9912109375
3436,2018-10-10,2021-05-20,29.0,33.35911179062578,15.03141996767511,10.033203125
3437,2018-10-10,2021-04-20,28.0,32.542351167585466,16.222682741376662,11.1279296875
3438,2018-10-10,2021-03-22,27.0,30.787985292716463,14.029575158209123,9.955078125
3439,2018-10-10,2021-02-22,26.0,29.38806743831711,13.031028608911955,9.52734375
3440,2018-10-10,2021-01-20,25.0,28.19785077719117,12.791403108764685,9.73046875
3441,2018-10-10,2020-12-21,24.0,25.857953498155222,7.741472908980093,6.150390625
3442,2018-10-10,2020-11-20,23.0,24.949888636023303,8.477776678362186,6.9765625
3443,2018-10-10,2020-10-20,22.0,23.136236421747835,5.164711007944705,4.44140625
3444,2018-10-10,2020-09-21,21.0,21.26887433434804,1.28035397308591,1.146484375
3445,2018-10-10,2020-08-21,20.0,20.819711221954694,4.098556109773472,3.802734375
3446,2018-10-10,2020-07-20,19.0,19.692815492711635,3.6463973300612347,3.541015625
3447,2018-10-10,2020-06-22,18.0,18.10650746475585,0.5917081375325021,0.595703125
3448,2018-10-10,2020-05-20,17.0,16.493176869121672,-2.981312534578397,-3.169921875
3449,2018-10-10,2020-04-20,16.0,15.190370222799467,-5.060186107503329,-5.619140625
3450,2018-10-10,2020-03-20,15.0,12.66084463577553,-15.594369094829794,-18.162109375
3451,2018-10-10,2020-02-20,14.0,15.811956580971481,12.94254700693915,15.80859375
3452,2018-10-10,2020-01-20,13.0,14.436350555696636,11.048850428435664,14.291015625
3453,2018-10-10,2019-12-20,12.0,13.08319613003456,9.026634416954666,12.396484375
3454,2018-10-10,2019-11-20,11.0,11.735451302551237,6.685920932283971,9.724609375
3455,2018-10-10,2019-10-21,10.0,10.452003888455023,4.520038884550228,6.97265625
3456,2018-10-10,2019-09-20,9.0,9.534079108110395,5.934212312337728,9.869140625
3457,2018-10-10,2019-08-20,8.0,8.300095941040315,3.751199263003935,6.6953125
3458,2018-10-10,2019-07-22,7.0,7.331943939126452,4.742056273235029,9.13671875
3459,2018-10-10,2019-06-20,6.0,6.264594232036817,4.409903867280285,9.34375
3460,2018-10-10,2019-05-20,5.0,5.115940175881159,2.3188035176231736,5.36328125
3461,2018-10-10,2019-04-23,4.0,4.213708234477534,5.342705861938346,13.62890625
3462,2018-10-10,2019-03-20,3.0,3.0431579266317184,1.438597554390612,4.1015625
3463,2018-10-10,2019-02-20,2.0,1.9772900284252886,-1.135498578735572,-3.515625
3464,2018-10-10,2019-01-21,1.0,0.9539803545888765,-4.601964541112347,-15.375
3465,2018-10-10,2018-12-20,,,,
3466,2018-10-10,2018-11-20,,,,
3467,2018-10-10,2018-10-22,,,,
3484,2018-09-10,2022-12-20,49.0,50.578632510596954,3.221699001218273,1.396484375
3485,2018-09-10,2022-11-21,48.0,51.66947335641813,7.644736159204439,3.31103515625
3486,2018-09-10,2022-10-20,47.0,48.709843802114435,3.6379655364136907,1.634765625
3487,2018-09-10,2022-09-20,46.0,49.21505974602522,6.989260317446127,3.1591796875
3488,2018-09-10,2022-08-22,45.0,51.24930581761193,13.887346261359852,6.232421875
3489,2018-09-10,2022-07-20,44.0,48.2597306656651,9.68120605832978,4.517578125
3490,2018-09-10,2022-06-20,43.0,44.34243068051789,3.1219318151578905,1.5224609375
3491,2018-09-10,2022-05-20,42.0,45.46404463697647,8.247725326134447,4.0361328125
3492,2018-09-10,2022-04-20,41.0,48.13856048236668,17.411123127723606,8.4365234375
3493,2018-09-10,2022-03-21,40.0,46.988245496883536,17.47061374220884,8.65234375
3494,2018-09-10,2022-02-21,39.0,45.1858707712785,15.861207105842313,8.052734375
3495,2018-09-10,2022-01-20,38.0,46.0846200034137,21.275315798457097,10.90234375
3496,2018-09-10,2021-12-20,37.0,45.47478608134284,22.904827246872546,11.9814453125
3497,2018-09-10,2021-11-22,36.0,46.203876453785725,28.3441012605159,14.9169921875
3498,2018-09-10,2021-10-20,35.0,43.120743272519185,23.202123635769098,12.767578125
3499,2018-09-10,2021-09-20,34.0,40.886876140764834,20.25551806107304,11.5322265625
