,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
1943,2020-08-10,2023-01-20,27.0,24.761785238269894,-8.289684302704096,-6.216796875
1944,2020-08-10,2022-12-20,26.0,22.974585281687816,-11.636210455046864,-9.078125
1945,2020-08-10,2022-11-21,25.0,22.47643206138951,-10.094271754441962,-8.064453125
1946,2020-08-10,2022-10-20,24.0,20.411539369323688,-14.951919294484634,-12.5029296875
1947,2020-08-10,2022-09-20,23.0,19.916960807715544,-13.404518227323724,-11.5234375
1948,2020-08-10,2022-08-22,22.0,20.02414969439881,-8.981137752732673,-7.890625
1949,2020-08-10,2022-07-20,21.0,18.76810753079495,-10.628059377166906,-9.7578125
1950,2020-08-10,2022-06-20,20.0,17.16529133083321,-14.173543345833952,-13.544921875
1951,2020-08-10,2022-05-20,19.0,17.08627368183893,-10.07224377979511,-9.955078125
1952,2020-08-10,2022-04-20,18.0,16.898291718778435,-6.1206015623420305,-6.259765625
1953,2020-08-10,2022-03-21,17.0,16.231822035790266,-4.518693907116082,-4.80859375
1954,2020-08-10,2022-02-21,16.0,15.371970603211903,-3.9251837299256076,-4.33203125
1955,2020-08-10,2022-01-20,15.0,15.238247248719787,1.5883149914652488,1.84375
1956,2020-08-10,2021-12-20,14.0,14.399722975290938,2.8551641092209885,3.4921875
1957,2020-08-10,2021-11-22,13.0,13.688017797760132,5.292444598154862,6.77734375
1958,2020-08-10,2021-10-20,12.0,12.402224297653287,3.3518691471107274,4.58203125
1959,2020-08-10,2021-09-20,11.0,11.336804497311793,3.061859066470841,4.43359375
1960,2020-08-10,2021-08-20,10.0,10.478143929946546,4.7814392994654575,7.421875
1961,2020-08-10,2021-07-20,9.0,9.233238094024934,2.591534378054819,4.30078125
1962,2020-08-10,2021-06-21,8.0,8.14705577823412,1.838197227926508,3.25
1963,2020-08-10,2021-05-20,7.0,7.0285601250089105,0.4080017858415782,0.78125
1964,2020-08-10,2021-04-20,6.0,6.085181467165846,1.419691119430766,2.96484375
1965,2020-08-10,2021-03-22,5.0,5.04758781398762,0.9517562797523915,2.15234375
1966,2020-08-10,2021-02-22,4.0,4.032518078852491,0.8129519713122813,1.99609375
1967,2020-08-10,2021-01-20,3.0,3.0540443789371556,1.801479297905188,5.0703125
1968,2020-08-10,2020-12-21,2.0,2.0138750908832974,0.6937545441648707,2.171875
1969,2020-08-10,2020-11-20,1.0,1.0042898811973406,0.4289881197340639,1.546875
1970,2020-08-10,2020-10-20,,,,
1971,2020-08-10,2020-09-21,,,,
1972,2020-08-10,2020-08-20,,,,
2010,2020-07-10,2023-01-20,28.0,25.728606900931506,-8.112118210958906,-5.90625
2011,2020-07-10,2022-12-20,27.0,23.910973653019,-11.440838322151855,-8.662109375
2012,2020-07-10,2022-11-21,26.0,23.431908345457863,-9.877275594392835,-7.6484375
2013,2020-07-10,2022-10-20,25.0,21.316576861726336,-14.733692553094656,-11.939453125
2014,2020-07-10,2022-09-20,24.0,20.841697299914763,-13.159594583688488,-10.94921875
2015,2020-07-10,2022-08-22,23.0,21.00009868323835,-8.695223116355004,-7.380859375
2016,2020-07-10,2022-07-20,22.0,19.729957163581638,-10.318376529174374,-9.142578125
2017,2020-07-10,2022-06-20,21.0,18.090630333818797,-13.854141267529537,-12.7734375
2018,2020-07-10,2022-05-20,20.0,18.058044148503008,-9.70977925748496,-9.236328125
2019,2020-07-10,2022-04-20,19.0,17.91256814540394,-5.723325550505571,-5.62109375
2020,2020-07-10,2022-03-21,18.0,17.26096372013902,-4.105757110338774,-4.185546875
2021,2020-07-10,2022-02-21,17.0,16.40367633554028,-3.5077862615277704,-3.703125
2022,2020-07-10,2022-01-20,16.0,16.32440351766573,2.0275219854108073,2.2421875
2023,2020-07-10,2021-12-20,15.0,15.496748694889044,3.311657965926962,3.849609375
2024,2020-07-10,2021-11-22,14.0,14.806266296343155,5.75904497387968,6.98828125
2025,2020-07-10,2021-10-20,13.0,13.494127442497966,3.800980326907431,4.908203125
2026,2020-07-10,2021-09-20,12.0,12.421006627480272,3.5083885623356035,4.78515625
2027,2020-07-10,2021-08-20,11.0,11.576193575566718,5.238123414242889,7.623046875
2028,2020-07-10,2021-07-20,10.0,10.304815803061485,3.0481580306148537,4.7265625
2029,2020-07-10,2021-06-21,9.0,9.20632565208007,2.2925072453341064,3.7734375
2030,2020-07-10,2021-05-20,8.0,8.069906618847796,0.8738327355974462,1.55078125
2031,2020-07-10,2021-04-20,7.0,7.131833876599192,1.8833410942741682,3.6171875
2032,2020-07-10,2021-03-22,6.0,6.083360503325989,1.3893417220998128,2.87109375
2033,2020-07-10,2021-02-22,5.0,5.060969612474604,1.2193922494920884,2.71484375
2034,2020-07-10,2021-01-20,4.0,4.088539829330753,2.213495733268833,5.57421875
2035,2020-07-10,2020-12-21,3.0,3.030049708067362,1.0016569355787357,2.7734375
2036,2020-07-10,2020-11-20,2.0,2.0173693104025614,0.86846552012807,2.72265625
2037,2020-07-10,2020-10-20,1.0,0.992665359639773,-0.7334640360227018,-2.6015625
2038,2020-07-10,2020-09-21,,,,
2039,2020-07-10,2020-08-20,,,,
2040,2020-07-10,2020-07-20,,,,
2077,2020-06-10,2023-01-20,29.0,26.71110612294811,-7.892737507075484,-5.58203125
2078,2020-06-10,2022-12-20,28.0,24.862546090696455,-11.205192533226947,-8.23828125
2079,2020-06-10,2022-11-21,27.0,24.40287821715905,-9.618969566077597,-7.2255859375
2080,2020-06-10,2022-10-20,26.0,22.236290048265353,-14.475807506671721,-11.376953125
2081,2020-06-10,2022-09-20,25.0,21.78142891665874,-12.87428433336504,-10.376953125
2082,2020-06-10,2022-08-22,24.0,21.991873236182286,-8.367194849240475,-6.869140625
2083,2020-06-10,2022-07-20,23.0,20.70740373145052,-9.967809863258612,-8.533203125
2084,2020-06-10,2022-06-20,22.0,19.030974231401864,-13.495571675446074,-12.015625
2085,2020-06-10,2022-05-20,21.0,19.04557242217424,-9.306797989646483,-8.53125
2086,2020-06-10,2022-04-20,20.0,18.94329163718624,-5.283541814068808,-4.98828125
2087,2020-06-10,2022-03-21,19.0,18.30679351819497,-3.648455167394902,-3.5703125
2088,2020-06-10,2022-02-21,18.0,17.452111759062102,-3.0438235607660977,-3.080078125
2089,2020-06-10,2022-01-20,17.0,17.428172424011954,2.518661317717379,2.66015625
2090,2020-06-10,2021-12-20,16.0,16.611563306169206,3.8222706635575365,4.232421875
2091,2020-06-10,2021-11-22,15.0,15.942647825956847,6.284318839712313,7.244140625
2092,2020-06-10,2021-10-20,14.0,14.603736413581663,4.3124029541547335,5.27734375
2093,2020-06-10,2021-09-20,13.0,13.522789707584991,4.021459289115315,5.18359375
2094,2020-06-10,2021-08-20,12.0,12.692048716407742,5.767072636731181,7.900390625
2095,2020-06-10,2021-07-20,11.0,11.393769749914904,3.5797249992264017,5.2109375
2096,2020-06-10,2021-06-21,10.0,10.28277218524337,2.8277218524337044,4.353515625
2097,2020-06-10,2021-05-20,9.0,9.12813913427346,1.423768158594009,2.35546875
2098,2020-06-10,2021-04-20,8.0,8.195458346037652,2.4432293254706527,4.34765625
2099,2020-06-10,2021-03-22,7.0,7.135928831862882,1.9418404551840343,3.69921875
2100,2020-06-10,2021-02-22,6.0,6.1060980686200566,1.7683011436676093,3.609375
2101,2020-06-10,2021-01-20,5.0,5.139810207771956,2.796204155439117,6.37890625
2102,2020-06-10,2020-12-21,4.0,4.0627021706402875,1.5675542660071873,3.90234375
2103,2020-06-10,2020-11-20,3.0,3.0468763947752944,1.5625464925098125,4.359375
2104,2020-06-10,2020-10-20,2.0,2.001427348778469,0.071367438923442,0.22265625
2105,2020-06-10,2020-09-21,1.0,0.9938000283814513,-0.6199971618548683,-2.1796875
2106,2020-06-10,2020-08-20,,,,
2107,2020-06-10,2020-07-20,,,,
2108,2020-06-10,2020-06-22,,,,
2144,2020-05-11,2023-01-20,30.0,27.726332624405824,-7.578891251980585,-5.2109375
2145,2020-05-11,2022-12-20,29.0,25.845815629377626,-10.876497829732326,-7.7685546875
2146,2020-05-11,2022-11-21,28.0,25.406191322939183,-9.263602418074347,-6.75390625
2147,2020-05-11,2022-10-20,27.0,23.186639096682978,-14.123558901174157,-10.771484375
2148,2020-05-11,2022-09-20,26.0,22.75246321388495,-12.490526100442496,-9.7587890625
2149,2020-05-11,2022-08-22,25.0,23.016684032015213,-7.933263871939147,-6.302734375
2150,2020-05-11,2022-07-20,24.0,21.717409273666213,-9.510794693057445,-7.87109375
2151,2020-05-11,2022-06-20,23.0,20.002641204685467,-13.0319947622371,-11.212890625
2152,2020-05-11,2022-05-20,22.0,20.065995494176303,-8.790929571925897,-7.771484375
2153,2020-05-11,2022-04-20,21.0,20.008348770142156,-4.722148713608781,-4.2919921875
2154,2020-05-11,2022-03-21,20.0,19.38746015202832,-3.062699239858393,-2.880859375
2155,2020-05-11,2022-02-21,19.0,18.535470812356508,-2.4448904612815396,-2.373046875
2156,2020-05-11,2022-01-20,18.0,18.568708131417075,3.1594896189837525,3.193359375
2157,2020-05-11,2021-12-20,17.0,17.76351265352938,4.4912509031139916,4.74609375
2158,2020-05-11,2021-11-22,16.0,17.116882490756794,6.980515567229961,7.662109375
2159,2020-05-11,2021-10-20,15.0,15.750306719649917,5.0020447976661115,5.81640625
2160,2020-05-11,2021-09-20,14.0,14.661273440410906,4.723381717220754,5.771484375
2161,2020-05-11,2021-08-20,13.0,13.84507325361241,6.500563489326234,8.41015625
2162,2020-05-11,2021-07-20,12.0,12.518997008053013,4.324975067108443,5.931640625
2163,2020-05-11,2021-06-21,11.0,11.395075404808871,3.591594589171556,5.1953125
2164,2020-05-11,2021-05-20,10.0,10.221621622900045,2.2162162290004517,3.43359375
2165,2020-05-11,2021-04-20,9.0,9.294512395929388,3.2723599547709785,5.42578125
2166,2020-05-11,2021-03-22,8.0,8.22355845820741,2.7944807275926298,4.9375
2167,2020-05-11,2021-02-22,7.0,7.186039998679438,2.6577142668491125,5.01171875
2168,2020-05-11,2021-01-20,6.0,6.226098648998788,3.768310816646473,7.875
2169,2020-05-11,2020-12-21,5.0,5.129752528856133,2.5950505771226595,5.8828125
2170,2020-05-11,2020-11-20,4.0,4.110676601505638,2.766915037640949,6.96875
2171,2020-05-11,2020-10-20,3.0,3.043791436288656,1.4597145429552,4.0859375
2172,2020-05-11,2020-09-21,2.0,2.020703768713604,1.035188435680201,3.234375
2173,2020-05-11,2020-08-20,1.0,1.0292443982440393,2.924439824403935,10.9765625
2174,2020-05-11,2020-07-20,,,,
2175,2020-05-11,2020-06-22,,,,
2176,2020-05-11,2020-05-20,,,,
2211,2020-04-14,2023-01-20,31.0,28.757789811041594,-7.232936093414215,-4.8359375
2212,2020-04-14,2022-12-20,30.0,26.8448049491171,-10.51731683627633,-7.3037109375
2213,2020-04-14,2022-11-21,29.0,26.425544651400216,-8.87743223655098,-6.287109375
2214,2020-04-14,2022-10-20,28.0,24.152181617879318,-13.742208507573864,-10.1796875
2215,2020-04-14,2022-09-20,27.0,23.73902168424173,-12.077697465771367,-9.1552734375
2216,2020-04-14,2022-08-22,26.0,24.05787873958641,-7.469697155436882,-5.748046875
2217,2020-04-14,2022-07-20,25.0,22.7435620322521,-9.025751870991598,-7.23046875
2218,2020-04-14,2022-06-20,24.0,20.989842465853236,-12.54232305894485,-10.4423828125
2219,2020-04-14,2022-05-20,23.0,21.102732330255947,-8.248989868452407,-7.04296875
2220,2020-04-14,2022-04-20,22.0,21.090433243299326,-4.134394348639425,-3.623046875
2221,2020-04-14,2022-03-21,21.0,20.485403679137207,-2.4504586707752063,-2.2177734375
2222,2020-04-14,2022-02-21,20.0,19.636149803323512,-1.8192509833824388,-1.697265625
2223,2020-04-14,2022-01-20,19.0,19.7274778742563,3.828830917138429,3.708984375
2224,2020-04-14,2021-12-20,18.0,18.93387850909853,5.18821393943628,5.244140625
2225,2020-04-14,2021-11-22,17.0,18.30988994482314,7.705234969547886,8.072265625
2226,2020-04-14,2021-10-20,16.0,16.915207537821214,5.720047111382587,6.3359375
2227,2020-04-14,2021-09-20,15.0,15.817958403229637,5.453056021530915,6.3359375
2228,2020-04-14,2021-08-20,14.0,15.016531488360503,7.2609392025750195,8.90234375
2229,2020-04-14,2021-07-20,13.0,13.662213561539877,5.093950473383671,6.607421875
2230,2020-04-14,2021-06-21,12.0,12.525161299820079,4.376344165167323,5.97265625
2231,2020-04-14,2021-05-20,11.0,11.332585895143517,3.0235081376683324,4.40625
2232,2020-04-14,2021-04-20,10.0,10.411137303409895,4.111373034098946,6.38671875
2233,2020-04-14,2021-03-22,9.0,9.328576296965794,3.6508477440643796,6.0234375
2234,2020-04-14,2021-02-22,8.0,8.283247235990164,3.5405904498770457,6.2109375
2235,2020-04-14,2021-01-20,7.0,7.329753860770714,4.710769439581623,9.09375
2236,2020-04-14,2020-12-21,6.0,6.213862093474161,3.564368224569344,7.43359375
2237,2020-04-14,2020-11-20,5.0,5.1914840536368825,3.8296810727376496,8.8125
2238,2020-04-14,2020-10-20,4.0,4.10282006449099,2.570501612274745,6.53515625
2239,2020-04-14,2020-09-21,3.0,3.0640248812218833,2.134162707396111,6.01171875
2240,2020-04-14,2020-08-20,2.0,2.0749435893596093,3.747179467980466,12.4375
2241,2020-04-14,2020-07-20,1.0,1.0440475851091293,4.404758510912932,17.609375
2242,2020-04-14,2020-06-22,,,,
2243,2020-04-14,2020-05-20,,,,
2244,2020-04-14,2020-04-20,,,,
2278,2020-03-10,2023-01-20,32.0,29.768002815992624,-6.974991200023051,-4.5390625
2279,2020-03-10,2022-12-20,31.0,27.823218804470237,-10.247681275902462,-6.923828125
2280,2020-03-10,2022-11-21,30.0,27.423903092636312,-8.586989691212294,-5.912109375
2281,2020-03-10,2022-10-20,29.0,25.097837554338643,-13.45573257124606,-9.6875
2282,2020-03-10,2022-09-20,28.0,24.70526071947466,-11.766926001876218,-8.66015625
2283,2020-03-10,2022-08-22,27.0,25.077628708758937,-7.119893671263197,-5.3125
2284,2020-03-10,2022-07-20,26.0,23.748579860642003,-8.659308228299988,-6.71875
2285,2020-03-10,2022-06-20,25.0,21.956711052797218,-12.17315578881113,-9.814453125
2286,2020-03-10,2022-05-20,24.0,22.11811624350922,-7.8411823187115814,-6.470703125
2287,2020-03-10,2022-04-20,23.0,22.15023080097049,-3.69464869143265,-3.123046875
2288,2020-03-10,2022-03-21,22.0,21.560733653234198,-1.9966652125718263,-1.740234375
2289,2020-03-10,2022-02-21,21.0,20.71415890089732,-1.3611480909651401,-1.22265625
2290,2020-03-10,2022-01-20,20.0,20.862381270274145,4.311906351370727,4.0078125
2291,2020-03-10,2021-12-20,19.0,20.080139181054175,5.6849430581798694,5.501953125
2292,2020-03-10,2021-11-22,18.0,19.47832588255918,8.212921569773219,8.220703125
2293,2020-03-10,2021-10-20,17.0,18.05611573182296,6.212445481311527,6.564453125
2294,2020-03-10,2021-09-20,16.0,16.950819957941363,5.942624737133517,6.5703125
2295,2020-03-10,2021-08-20,15.0,16.163862040546952,7.759080270313016,9.02734375
2296,2020-03-10,2021-07-20,14.0,14.781884106058119,5.584886471843704,6.859375
2297,2020-03-10,2021-06-21,13.0,13.631971628589625,4.8613202199201915,6.267578125
2298,2020-03-10,2021-05-20,12.0,12.420668435454154,3.5055702954512804,4.80859375
2299,2020-03-10,2021-04-20,11.0,11.50476389092562,4.588762644778364,6.68359375
2300,2020-03-10,2021-03-22,10.0,10.410834878204215,4.108348782042146,6.3359375
2301,2020-03-10,2021-02-22,9.0,9.357856085120314,3.976178723559048,6.4921875
2302,2020-03-10,2021-01-20,8.0,8.410677880070494,5.1334735008811805,9.15625
2303,2020-03-10,2020-12-21,7.0,7.27564303325413,3.9377576179161395,7.546875
2304,2020-03-10,2020-11-20,6.0,6.250030892165554,4.167181536092561,8.734375
2305,2020-03-10,2020-10-20,5.0,5.140036641860413,2.800732837208262,6.421875
2306,2020-03-10,2020-09-21,4.0,4.085857459298653,2.1464364824663296,5.3828125
2307,2020-03-10,2020-08-20,3.0,3.099105266469289,3.303508882309636,9.5
2308,2020-03-10,2020-07-20,2.0,2.0665916731531846,3.3295836576592297,11.0
2309,2020-03-10,2020-06-22,1.0,1.0041228642310518,0.41228642310517927,1.453125
2310,2020-03-10,2020-05-20,,,,
2311,2020-03-10,2020-04-20,,,,
2312,2020-03-10,2020-03-20,,,,
2345,2020-02-10,2023-01-20,33.0,30.705425038394722,-6.953257459409933,-4.4111328125
2346,2020-02-10,2022-12-20,32.0,28.731133161362326,-10.215208870742732,-6.724609375
2347,2020-02-10,2022-11-21,31.0,28.350324930556326,-8.547338933689272,-5.728515625
2348,2020-02-10,2022-10-20,30.0,25.975354360436786,-13.415485465210715,-9.400390625
2349,2020-02-10,2022-09-20,29.0,25.60187751151805,-11.71766375338603,-8.3857421875
2350,2020-02-10,2022-08-22,28.0,26.02390071051615,-7.057497462442328,-5.11328125
2351,2020-02-10,2022-07-20,27.0,24.68118124433599,-8.588217613570414,-6.4658203125
2352,2020-02-10,2022-06-20,26.0,22.853912034275115,-12.100338329711095,-9.4609375
2353,2020-02-10,2022-05-20,25.0,23.060336785007163,-7.758652859971348,-6.19921875
2354,2020-02-10,2022-04-20,24.0,23.133664766816707,-3.609730138263719,-2.94921875
2355,2020-02-10,2022-03-21,23.0,22.558580849016888,-1.919213699926574,-1.615234375
2356,2020-02-10,2022-02-21,22.0,21.71449217622108,-1.297762835358734,-1.123046875
2357,2020-02-10,2022-01-20,21.0,21.915509331873693,4.359568247017586,3.896484375
2358,2020-02-10,2021-12-20,20.0,21.143806171372585,5.719030856862926,5.3125
