,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
6696,2016-07-11,2017-07-20,10.0,9.72414473185976,-2.7585526814024064,-4.2265625
6697,2016-07-11,2017-06-20,9.0,8.845108934965921,-1.7210118337119853,-2.818359375
6698,2016-07-11,2017-05-22,8.0,7.787479310258849,-2.6565086217643863,-4.625
6699,2016-07-11,2017-04-20,7.0,6.8374159884791315,-2.322628736012408,-4.39453125
6700,2016-07-11,2017-03-20,6.0,5.8563955485401795,-2.393407524330341,-4.921875
6701,2016-07-11,2017-02-20,5.0,4.907571514266015,-1.8485697146797087,-4.1015625
6702,2016-07-11,2017-01-20,4.0,3.891997462220919,-2.70006344447703,-6.57421875
6703,2016-07-11,2016-12-20,3.0,2.954103558330016,-1.5298813889994693,-4.20703125
6704,2016-07-11,2016-11-21,2.0,1.9401443054451715,-2.9927847277414266,-8.97265625
6705,2016-07-11,2016-10-20,1.0,0.9781214908231579,-2.1878509176842087,-7.68359375
6706,2016-07-11,2016-09-20,,,,
6707,2016-07-11,2016-08-22,,,,
6708,2016-07-11,2016-07-20,,,,
6715,2016-06-10,2023-01-20,77.0,70.8319648824514,-8.010435217595582,-2.4228515625
6716,2016-06-10,2022-12-20,76.0,68.4862735117331,-9.886482221403813,-3.05859375
6717,2016-06-10,2022-11-21,75.0,68.80847614714826,-8.255365137135659,-2.5595703125
6718,2016-06-10,2022-10-20,74.0,65.67827318547984,-11.245576776378597,-3.591796875
6719,2016-06-10,2022-09-20,73.0,67.1633921201448,-7.995353260075608,-2.53955078125
6720,2016-06-10,2022-08-22,72.0,69.16594436331593,-3.936188384283431,-1.23828125
6721,2016-06-10,2022-07-20,71.0,67.18606259283429,-5.371742826993958,-1.728515625
6722,2016-06-10,2022-06-20,70.0,63.98861249760917,-8.587696431986904,-2.8447265625
6723,2016-06-10,2022-05-20,69.0,66.51702823103079,-3.5985098101003006,-1.17822265625
6724,2016-06-10,2022-04-20,68.0,68.1419283853033,0.2087182136813268,0.06787109375
6725,2016-06-10,2022-03-21,67.0,68.52570232373411,2.2771676473643416,0.744140625
6726,2016-06-10,2022-02-21,66.0,67.95075231760424,2.9556853297033956,0.97412109375
6727,2016-06-10,2022-01-20,65.0,69.24004419344686,6.523144912995174,2.1484375
6728,2016-06-10,2021-12-20,64.0,69.77555376650594,9.024302760165526,2.984375
6729,2016-06-10,2021-11-22,63.0,69.35551669756116,10.088121742160565,3.3623046875
6730,2016-06-10,2021-10-20,62.0,67.15188374532549,8.30948991181531,2.83935546875
6731,2016-06-10,2021-09-20,61.0,66.21305516581057,8.5459920750993,2.96044921875
6732,2016-06-10,2021-08-20,60.0,65.87198687194159,9.786644786569314,3.4267578125
6733,2016-06-10,2021-07-20,59.0,64.21283127501427,8.835307245786892,3.15673828125
6734,2016-06-10,2021-06-21,58.0,62.44779603225263,7.668613848711436,2.79345703125
6735,2016-06-10,2021-05-20,57.0,60.510178565917,6.158208010380705,2.2978515625
6736,2016-06-10,2021-04-20,56.0,60.23426844738351,7.561193656041988,2.849609375
6737,2016-06-10,2021-03-22,55.0,59.049274922130394,7.36231804023708,2.8193359375
6738,2016-06-10,2021-02-22,54.0,57.76195408225818,6.96658163381144,2.7099609375
6739,2016-06-10,2021-01-20,53.0,56.7637428774124,7.101401655495089,2.81689453125
6740,2016-06-10,2020-12-21,52.0,55.044158264076245,5.854150507838932,2.3740234375
6741,2016-06-10,2020-11-20,51.0,54.075572674660926,6.030534656197893,2.48876953125
6742,2016-06-10,2020-10-20,50.0,52.505366713545236,5.0107334270904715,2.115234375
6743,2016-06-10,2020-09-21,49.0,50.65331994970453,3.374122346335779,1.4580078125
6744,2016-06-10,2020-08-20,48.0,49.787298554839005,3.7235386559145933,1.6396484375
6745,2016-06-10,2020-07-20,47.0,48.59045083869691,3.383937954674276,1.5224609375
6746,2016-06-10,2020-06-22,46.0,46.87322354882113,1.8983120626546308,0.873046875
6747,2016-06-10,2020-05-20,45.0,45.033283405112634,0.07396312247252013,0.03515625
6748,2016-06-10,2020-04-20,44.0,43.21905727156044,-1.774869837362642,-0.86328125
6749,2016-06-10,2020-03-20,43.0,40.38159633569672,-6.089310847216931,-3.078125
6750,2016-06-10,2020-02-20,42.0,44.31387212520655,5.509219345729883,2.71484375
6751,2016-06-10,2020-01-20,41.0,42.47091750929677,3.5876036812116303,1.8203125
6752,2016-06-10,2019-12-20,40.0,41.229500255037905,3.073750637594763,1.5986328125
6753,2016-06-10,2019-11-20,39.0,39.99848874001613,2.560227538502893,1.36328125
6754,2016-06-10,2019-10-21,38.0,38.74383555214456,1.9574619793277896,1.0673828125
6755,2016-06-10,2019-09-20,37.0,38.21477833716597,3.283184695043154,1.8271484375
6756,2016-06-10,2019-08-20,36.0,37.28101098376762,3.5583638437989507,2.0283203125
6757,2016-06-10,2019-07-22,35.0,35.857685333187796,2.4505295233937017,1.43359375
6758,2016-06-10,2019-06-20,34.0,34.48624207899318,1.430123761744644,0.86328125
6759,2016-06-10,2019-05-20,33.0,32.7056374084908,-0.8920078530581773,-0.556640625
6760,2016-06-10,2019-04-23,32.0,31.885850152224503,-0.35671827429842873,-0.2265625
6761,2016-06-10,2019-03-20,31.0,30.519420427757574,-1.5502566846529884,-1.0224609375
6762,2016-06-10,2019-02-20,30.0,29.324514821127366,-2.2516172629087805,-1.5234375
6763,2016-06-10,2019-01-21,29.0,27.913987045042408,-3.744872258474456,-2.61328125
6764,2016-06-10,2018-12-20,28.0,26.362347740791705,-5.848758068601053,-4.23828125
6765,2016-06-10,2018-11-20,27.0,25.66483220132438,-4.945065921020815,-3.677734375
6766,2016-06-10,2018-10-22,26.0,25.024075600448864,-3.7535553828889854,-2.861328125
6767,2016-06-10,2018-09-20,25.0,24.546640101658127,-1.813439593367491,-1.42578125
6768,2016-06-10,2018-08-20,24.0,23.691005180306178,-1.2874784153909264,-1.046875
6769,2016-06-10,2018-07-20,23.0,22.66345648522802,-1.4632326729216463,-1.232421875
6770,2016-06-10,2018-06-20,22.0,21.700755450740132,-1.360202496635762,-1.185546875
6771,2016-06-10,2018-05-21,21.0,20.637957215242285,-1.724013260751026,-1.55859375
