,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
1938,2020-08-10,2020-12-21,2.0,2.049485083122755,2.4742541561377562,7.921875
1939,2020-08-10,2020-11-20,1.0,1.0172586570310147,1.7258657031014701,6.3125
1940,2020-08-10,2020-10-20,,,,
1941,2020-08-10,2020-09-21,,,,
1942,2020-08-10,2020-08-24,,,,
1980,2020-07-10,2022-12-20,27.0,24.11102706216899,-10.699899769744482,-8.0859375
1981,2020-07-10,2022-11-21,26.0,23.766813585534063,-8.58917851717668,-6.630859375
1982,2020-07-10,2022-10-20,25.0,22.02832661380508,-11.886693544779675,-9.5703125
1983,2020-07-10,2022-09-20,24.0,21.720599955165074,-9.497500186812191,-7.841796875
1984,2020-07-10,2022-08-22,23.0,21.88932557536221,-4.829019237555606,-4.0693359375
1985,2020-07-10,2022-07-20,22.0,20.300019288729292,-7.727185051230492,-6.8173828125
1986,2020-07-10,2022-06-21,21.0,18.690525984738322,-10.997495310769896,-10.072265625
1987,2020-07-10,2022-05-20,20.0,18.520741981099825,-7.396290094500877,-7.015625
1988,2020-07-10,2022-04-20,19.0,18.49724234119468,-2.6460929410806244,-2.58984375
1989,2020-07-10,2022-03-21,18.0,17.716790767418473,-1.5733846254529265,-1.6015625
1990,2020-07-10,2022-02-22,17.0,16.74283460831769,-1.5127375981312365,-1.591796875
1991,2020-07-10,2022-01-20,16.0,16.53278338063213,3.3298961289508044,3.68359375
1992,2020-07-10,2021-12-20,15.0,15.688010931524675,4.5867395434978295,5.33203125
1993,2020-07-10,2021-11-22,14.0,15.162201421572071,8.301438725514794,10.08203125
1994,2020-07-10,2021-10-20,13.0,13.854015049760967,6.569346536622826,8.5
1995,2020-07-10,2021-09-20,12.0,12.703946805048504,5.8662233754042035,8.021484375
1996,2020-07-10,2021-08-20,11.0,11.81444083747802,7.4040076134365505,10.8125
1997,2020-07-10,2021-07-20,10.0,10.589072208969744,5.890722089697444,9.19140625
1998,2020-07-10,2021-06-21,9.0,9.525302193637689,5.836691040418766,9.6953125
1999,2020-07-10,2021-05-21,8.0,8.304386851800977,3.804835647512217,6.791015625
2000,2020-07-10,2021-04-20,7.0,7.346668703612569,4.952410051608132,9.63671875
2001,2020-07-10,2021-03-22,6.0,6.255016088598612,4.250268143310206,8.91015625
2002,2020-07-10,2021-02-22,5.0,5.260688965810231,5.213779316204619,11.890625
2003,2020-07-10,2021-01-20,4.0,4.221816654911175,5.545416372779366,14.31640625
2004,2020-07-10,2020-12-21,3.0,3.080242163732777,2.6747387910925604,7.53125
2005,2020-07-10,2020-11-20,2.0,2.0395038761062994,1.9751938053149676,6.265625
2006,2020-07-10,2020-10-20,1.0,0.9966509319777292,-0.33490680222707514,-1.1953125
2007,2020-07-10,2020-09-21,,,,
2008,2020-07-10,2020-08-24,,,,
2009,2020-07-10,2020-07-20,,,,
2046,2020-06-10,2022-12-20,28.0,25.105384257650325,-10.337913365534552,-7.583984375
2047,2020-06-10,2022-11-21,27.0,24.78594484781304,-8.200204267359105,-6.138671875
2048,2020-06-10,2022-10-20,26.0,23.011130518520208,-11.495651851845356,-8.96875
2049,2020-06-10,2022-09-20,25.0,22.732227533750535,-9.071089864997859,-7.248046875
2050,2020-06-10,2022-08-22,24.0,22.95568240247419,-4.351323323024214,-3.54296875
2051,2020-06-10,2022-07-20,23.0,21.33636138106721,-7.233211386664306,-6.16015625
2052,2020-06-10,2022-06-21,22.0,19.690064295150897,-10.499707749314105,-9.279296875
2053,2020-06-10,2022-05-20,21.0,19.56137189269118,-6.8506100348039,-6.2568359375
2054,2020-06-10,2022-04-20,20.0,19.5897429551436,-2.0512852242820045,-1.9296875
2055,2020-06-10,2022-03-21,19.0,18.81780746682908,-0.9589080693206292,-0.935546875
2056,2020-06-10,2022-02-22,18.0,17.839682594565232,-0.8906522524153755,-0.896484375
2057,2020-06-10,2022-01-20,17.0,17.677035590848238,3.982562299107282,4.203125
2058,2020-06-10,2021-12-20,16.0,16.84161296983509,5.260081061469313,5.822265625
2059,2020-06-10,2021-11-22,15.0,16.350225120000363,9.001500800002422,10.375
2060,2020-06-10,2021-10-20,14.0,15.015478090036016,7.253414928828684,8.884765625
2061,2020-06-10,2021-09-20,13.0,13.85040247793652,6.5415575225886124,8.447265625
2062,2020-06-10,2021-08-20,12.0,12.970960975002578,8.091341458354817,11.11328125
2063,2020-06-10,2021-07-20,11.0,11.723438613684872,6.5767146698624686,9.6171875
2064,2020-06-10,2021-06-21,10.0,10.651748043342995,6.517480433429945,10.109375
2065,2020-06-10,2021-05-21,9.0,9.402902323313747,4.47669248126385,7.43359375
2066,2020-06-10,2021-04-20,8.0,8.447387637797245,5.592345472465565,10.0546875
2067,2020-06-10,2021-03-22,7.0,7.339000617085842,4.842865958369177,9.33203125
2068,2020-06-10,2021-02-22,6.0,6.3471747221953,5.786245369921665,12.0390625
2069,2020-06-10,2021-01-20,5.0,5.305384312082098,6.107686241641961,14.21875
2070,2020-06-10,2020-12-21,4.0,4.125934084164997,3.1483521041249185,7.9375
2071,2020-06-10,2020-11-20,3.0,3.0765606049864562,2.5520201662152076,7.17578125
2072,2020-06-10,2020-10-20,2.0,2.0077425331565113,0.387126657825565,1.2109375
2073,2020-06-10,2020-09-21,1.0,0.9863175343811394,-1.368246561886055,-4.765625
2074,2020-06-10,2020-08-24,,,,
2075,2020-06-10,2020-07-20,,,,
2076,2020-06-10,2020-06-22,,,,
2112,2020-05-11,2022-12-20,29.0,26.13612886402721,-9.875417710251,-7.0341796875
2113,2020-05-11,2022-11-21,28.0,25.842370100788287,-7.705821068613261,-5.595703125
2114,2020-05-11,2022-10-20,27.0,24.029899054127668,-11.00037387360123,-8.322265625
2115,2020-05-11,2022-09-20,26.0,23.780874513958008,-8.535098023238431,-6.6044921875
2116,2020-05-11,2022-08-22,25.0,24.061061388027554,-3.7557544478897853,-2.9560546875
2117,2020-05-11,2022-07-20,24.0,22.410627275549484,-6.622386351877151,-5.44921875
2118,2020-05-11,2022-06-21,23.0,20.72617961367696,-9.886175592708877,-8.4375
2119,2020-05-11,2022-05-20,22.0,20.640082514469327,-6.181443116048513,-5.44140625
2120,2020-05-11,2022-04-20,21.0,20.722222430737055,-1.3227503298235463,-1.1962890625
2121,2020-05-11,2022-03-21,20.0,19.959114664690723,-0.20442667654638313,-0.19140625
2122,2020-05-11,2022-02-22,19.0,18.976668529778113,-0.12279721169414197,-0.119140625
2123,2020-05-11,2022-01-20,18.0,18.8631604556099,4.795335864499448,4.83984375
2124,2020-05-11,2021-12-20,17.0,18.03742980939469,6.102528290557007,6.443359375
2125,2020-05-11,2021-11-22,16.0,17.58172324257403,9.885770266087679,10.83984375
2126,2020-05-11,2021-10-20,15.0,16.21944359630471,8.129623975364737,9.453125
2127,2020-05-11,2021-09-20,14.0,15.03881143866967,7.4200817047833585,9.07421875
2128,2020-05-11,2021-08-20,13.0,14.169802698416312,8.998482295510094,11.662109375
2129,2020-05-11,2021-07-20,12.0,12.899315912736611,7.494299272805094,10.3125
2130,2020-05-11,2021-06-21,11.0,11.819414943362087,7.449226757837156,10.837890625
2131,2020-05-11,2021-05-21,10.0,10.541616763586132,5.416167635861324,8.41015625
2132,2020-05-11,2021-04-20,9.0,9.58838617404112,6.537624156012435,10.93359375
2133,2020-05-11,2021-03-22,8.0,8.462652370411114,5.78315463013892,10.3203125
2134,2020-05-11,2021-02-22,7.0,7.473419233109829,6.763131901568987,12.95703125
2135,2020-05-11,2021-01-20,6.0,6.428603939142494,7.143398985708238,15.1796875
2136,2020-05-11,2020-12-21,5.0,5.209891953445211,4.197839068904212,9.6171875
2137,2020-05-11,2020-11-20,4.0,4.1515672873513765,3.789182183784412,9.61328125
2138,2020-05-11,2020-10-20,3.0,3.055833922451999,1.8611307483999677,5.23046875
2139,2020-05-11,2020-09-21,2.0,2.0087282770782693,0.4364138539134643,1.35546875
2140,2020-05-11,2020-08-24,1.0,1.03543626296697,3.543626296697,12.8671875
2141,2020-05-11,2020-07-20,,,,
2142,2020-05-11,2020-06-22,,,,
2143,2020-05-11,2020-05-20,,,,
2178,2020-04-14,2022-12-20,30.0,27.19900391324627,-9.336653622512436,-6.4619140625
2179,2020-04-14,2022-11-21,29.0,26.93172631551463,-7.131978222363342,-5.02734375
2180,2020-04-14,2022-10-20,28.0,25.08042471366304,-10.427054594060577,-7.654296875
2181,2020-04-14,2022-09-20,27.0,24.86220999105474,-7.917740773871332,-5.9375
2182,2020-04-14,2022-08-22,26.0,25.200897324502158,-3.073471828837854,-2.3408203125
2183,2020-04-14,2022-07-20,25.0,23.518380261505644,-5.926478953977424,-4.71484375
2184,2020-04-14,2022-06-21,24.0,21.794592791259312,-9.1891967030862,-7.580078125
2185,2020-04-14,2022-05-20,23.0,21.752418779070982,-5.4242661779522505,-4.607421875
2186,2020-04-14,2022-04-20,22.0,21.890003635619586,-0.4999834744564295,-0.435546875
2187,2020-04-14,2022-03-21,21.0,21.135998770216382,0.6476131915065813,0.583984375
2188,2020-04-14,2022-02-22,20.0,20.149096669953988,0.7454833497699376,0.69140625
2189,2020-04-14,2022-01-20,19.0,20.0862592874776,5.7171541446189424,5.52734375
2190,2020-04-14,2021-12-20,18.0,19.270522734975476,7.058459638752643,7.125
2191,2020-04-14,2021-11-22,17.0,18.851609710614454,10.891821827143849,11.388671875
2192,2020-04-14,2021-10-20,16.0,17.46093919940223,9.130869996263936,10.103515625
2193,2020-04-14,2021-09-20,15.0,16.26426556650797,8.42843711005313,9.791015625
2194,2020-04-14,2021-08-20,14.0,15.406014799741946,10.042962855299617,12.326171875
2195,2020-04-14,2021-07-20,13.0,14.111847741060538,8.55267493123491,11.119140625
2196,2020-04-14,2021-06-21,12.0,13.023480437521426,8.529003646011887,11.69140625
2197,2020-04-14,2021-05-21,11.0,11.715827289901922,6.5075208172902,9.494140625
2198,2020-04-14,2021-04-20,10.0,10.764951996327508,7.649519963275075,11.96875
2199,2020-04-14,2021-03-22,9.0,9.621330674650515,6.9036741627835045,11.490234375
2200,2020-04-14,2021-02-22,8.0,8.6347711165591,7.93463895698876,14.11328125
2201,2020-04-14,2021-01-20,7.0,7.586836646846917,8.383380669241676,16.42578125
2202,2020-04-14,2020-12-21,6.0,6.327639033114458,5.460650551907638,11.50390625
2203,2020-04-14,2020-11-20,5.0,5.260084153081787,5.201683061635745,12.06640625
2204,2020-04-14,2020-10-20,4.0,4.136596489718045,3.414912242951118,8.734375
2205,2020-04-14,2020-09-21,3.0,3.0630096788370302,2.100322627901008,5.9140625
2206,2020-04-14,2020-08-24,2.0,2.1031492174229354,5.157460871146768,16.75
2207,2020-04-14,2020-07-20,1.0,1.0603924399527498,6.039243995274979,24.6875
2208,2020-04-14,2020-06-22,,,,
2209,2020-04-14,2020-05-20,,,,
2210,2020-04-14,2020-04-20,,,,
2244,2020-03-10,2022-12-20,31.0,28.25515585325279,-8.854335957249061,-5.95703125
2245,2020-03-10,2022-11-21,30.0,28.01419191707968,-6.619360276401072,-4.53125
2246,2020-03-10,2022-10-20,29.0,26.12430537880813,-9.916188348937478,-7.06640625
2247,2020-03-10,2022-09-20,28.0,25.936705589359274,-7.3689086094311635,-5.359375
2248,2020-03-10,2022-08-22,27.0,26.333523343413145,-2.468432061432798,-1.8203125
2249,2020-03-10,2022-07-20,26.0,24.619126267374572,-5.311052817790109,-4.087890625
2250,2020-03-10,2022-06-21,25.0,22.856247828755237,-8.575008684979053,-6.841796875
2251,2020-03-10,2022-05-20,24.0,22.857719072517348,-4.75950386451105,-3.90234375
2252,2020-03-10,2022-04-20,23.0,23.050398157954113,0.21912242588744907,0.18359375
2253,2020-03-10,2022-03-21,22.0,22.305438613711654,1.388357335052975,1.203125
2254,2020-03-10,2022-02-22,21.0,21.314108733860085,1.495755875524213,1.333984375
2255,2020-03-10,2022-01-20,20.0,21.30162153071203,6.508107653560148,6.03125
2256,2020-03-10,2021-12-20,19.0,20.495815855288484,7.872715027834126,7.603515625
2257,2020-03-10,2021-11-22,18.0,20.113463639535222,11.74146466408457,11.71875
2258,2020-03-10,2021-10-20,17.0,18.69458184694054,9.968128511414942,10.5078125
2259,2020-03-10,2021-09-20,16.0,17.48196820752525,9.262301297032804,10.23046875
2260,2020-03-10,2021-08-20,15.0,16.634407365767377,10.896049105115845,12.67578125
2261,2020-03-10,2021-07-20,14.0,15.31670982126921,9.405070151922931,11.5625
2262,2020-03-10,2021-06-21,13.0,14.219929736510666,9.384074896235894,12.1328125
2263,2020-03-10,2021-05-21,12.0,12.882610465643689,7.355087213697405,10.09375
2264,2020-03-10,2021-04-20,11.0,11.934075569852125,8.49159608956477,12.44140625
2265,2020-03-10,2021-03-22,10.0,10.7726798758243,7.726798758243004,12.0
2266,2020-03-10,2021-02-22,9.0,9.788776985486392,8.764188727626573,14.4765625
2267,2020-03-10,2021-01-20,8.0,8.737743070061784,9.221788375772299,16.6640625
2268,2020-03-10,2020-12-21,7.0,7.438315916061964,6.261655943742347,12.11328125
2269,2020-03-10,2020-11-20,6.0,6.3615892068802875,6.026486781338125,12.7421875
2270,2020-03-10,2020-10-20,5.0,5.210522802075397,4.210456041507946,9.734375
2271,2020-03-10,2020-09-21,4.0,4.110622329635857,2.765558240896415,6.96875
2272,2020-03-10,2020-08-24,3.0,3.164108460983418,5.4702820327805926,15.515625
2273,2020-03-10,2020-07-20,2.0,2.114077474188159,5.703873709407947,19.328125
2274,2020-03-10,2020-06-22,1.0,1.0313563743071406,3.1356374307140555,11.4453125
2275,2020-03-10,2020-05-20,,,,
2276,2020-03-10,2020-04-20,,,,
2277,2020-03-10,2020-03-20,,,,
2310,2020-02-10,2022-12-20,32.0,29.20407136766573,-8.737276976044594,-5.7255859375
