,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
2575,2019-10-10,2022-11-21,35.0,33.87542816175579,-3.2130623949834507,-1.9130859375
2576,2019-10-10,2022-10-20,34.0,31.693616107174087,-6.783482037723274,-4.2001953125
2577,2019-10-10,2022-09-20,33.0,31.75023844401845,-3.7871562302471213,-2.37890625
2578,2019-10-10,2022-08-22,32.0,32.48108427545023,1.5033883607819654,0.951171875
2579,2019-10-10,2022-07-20,31.0,30.565550590145335,-1.401449709208596,-0.923828125
2580,2019-10-10,2022-06-20,30.0,28.10480953847029,-6.317301538432372,-4.3359375
2581,2019-10-10,2022-05-20,29.0,28.509658082862472,-1.6908341970259573,-1.1796875
2582,2019-10-10,2022-04-20,28.0,29.441051173384878,5.146611333517421,3.62890625
2583,2019-10-10,2022-03-21,27.0,28.645236421360696,6.0934682272618375,4.4169921875
2584,2019-10-10,2022-02-21,26.0,27.431069208538187,5.504112340531488,4.103515625
2585,2019-10-10,2022-01-20,25.0,27.546516303621985,10.18606521448794,7.796875
2586,2019-10-10,2021-12-20,24.0,26.87798206968546,11.991591957022743,9.4814453125
2587,2019-10-10,2021-11-22,23.0,26.65809402785317,15.904756642839871,12.8759765625
2588,2019-10-10,2021-10-20,22.0,24.6995566851498,12.270712205226369,10.443359375
2589,2019-10-10,2021-09-20,21.0,23.236681653718282,10.650865017706105,9.4365234375
2590,2019-10-10,2021-08-20,20.0,22.492731094357495,12.463655471787476,11.48828125
2591,2019-10-10,2021-07-20,19.0,21.135390335708568,11.238896503729302,10.83984375
2592,2019-10-10,2021-06-21,18.0,19.786992721891004,9.927737343838908,9.9765625
2593,2019-10-10,2021-05-20,17.0,18.23469014302178,7.262883194245764,7.689453125
2594,2019-10-10,2021-04-20,16.0,17.36507610759258,8.531725672453616,9.451171875
2595,2019-10-10,2021-03-22,15.0,16.078771171285375,7.191807808569166,8.3359375
2596,2019-10-10,2021-02-22,14.0,14.949772917877965,6.784092270556893,8.2109375
2597,2019-10-10,2021-01-20,13.0,13.904974144117423,6.961339570134024,8.978515625
2598,2019-10-10,2020-12-21,12.0,12.405158680163217,3.376322334693471,4.587890625
2599,2019-10-10,2020-11-20,11.0,11.42247311172159,3.8406646520144574,5.5546875
2600,2019-10-10,2020-10-20,10.0,10.13929001324444,1.3929001324443924,2.140625
2601,2019-10-10,2020-09-21,9.0,8.85148563839327,-1.6501595734081203,-2.67578125
