,Datum_Eerste_Storting,Datum_Verkoop,Investering Totaal,Verkoop Totaal,Winst Pct,Eff Interest
3120,2019-02-11,2021-07-20,27.0,30.217878898200922,11.918069993336749,8.52734375
3121,2019-02-11,2021-06-21,26.0,28.85120853892934,10.966186688189763,8.09765625
3122,2019-02-11,2021-05-20,25.0,27.212767187984095,8.851068751936381,6.8125
3123,2019-02-11,2021-04-20,24.0,26.514465084843064,10.476937853512766,8.3125
3124,2019-02-11,2021-03-22,23.0,25.24244786650798,9.749773332643393,8.0
3125,2019-02-11,2021-02-22,22.0,23.950244722838395,8.864748740174521,7.515625
3126,2019-02-11,2021-01-20,21.0,22.762556408902924,8.39312575668059,7.4443359375
3127,2019-02-11,2020-12-21,20.0,21.148034497801856,5.740172489009279,5.30859375
3128,2019-02-11,2020-11-20,19.0,20.107797377533373,5.8305125133335425,5.625
3129,2019-02-11,2020-10-20,18.0,18.723644549458115,4.020247496989526,4.060546875
3130,2019-02-11,2020-09-21,17.0,17.265123620565056,1.559550709206213,1.642578125
3131,2019-02-11,2020-08-20,16.0,16.37071681035935,2.3169800647459438,2.564453125
3132,2019-02-11,2020-07-20,15.0,15.311310088803483,2.075400592023217,2.4140625
3133,2019-02-11,2020-06-22,14.0,13.958730671753601,-0.2947809160457052,-0.357421875
3134,2019-02-11,2020-05-20,13.0,12.615501806129155,-2.9576784143911183,-3.802734375
3135,2019-02-11,2020-04-20,12.0,11.357770296504349,-5.351914195797096,-7.23046875
3136,2019-02-11,2020-03-20,11.0,9.5989481855897,-12.736834676457272,-18.01171875
3137,2019-02-11,2020-02-20,10.0,10.636568590560083,6.365685905600831,9.8359375
3138,2019-02-11,2020-01-20,9.0,9.397568445536567,4.417427172628526,7.296875
3139,2019-02-11,2019-12-20,8.0,8.262716815309394,3.28396019136743,5.833984375
3140,2019-02-11,2019-11-20,7.0,7.132676786683239,1.8953826669034082,3.61328125
3141,2019-02-11,2019-10-21,6.0,6.027153675570866,0.4525612595144353,0.9296875
