"Date","Price","Open","High","Low","Change %"
"Jul 01, 2021","735.450","735.450","735.450","735.450","0.07%"
"Jun 30, 2021","734.910","734.910","734.910","734.910","0.20%"
"Jun 29, 2021","733.430","733.430","733.430","733.430","0.00%"
"Jun 28, 2021","733.410","733.410","733.410","733.410","0.16%"
"Jun 25, 2021","732.220","732.220","732.220","732.220","-0.09%"
"Jun 24, 2021","732.860","732.860","732.860","732.860","0.17%"
"Jun 23, 2021","731.640","731.640","731.640","731.640","-0.01%"
"Jun 22, 2021","731.710","731.710","731.710","731.710","0.09%"
"Jun 21, 2021","731.030","731.030","731.030","731.030","-0.05%"
"Jun 18, 2021","731.380","731.380","731.380","731.380","-0.09%"
"Jun 17, 2021","732.020","732.020","732.020","732.020","0.08%"
"Jun 16, 2021","731.460","731.460","731.460","731.460","0.03%"
"Jun 15, 2021","731.270","731.270","731.270","731.270","-0.08%"
"Jun 14, 2021","731.890","731.890","731.890","731.890","-0.04%"
"Jun 11, 2021","732.190","732.190","732.190","732.190","0.27%"
"Jun 10, 2021","730.190","730.190","730.190","730.190","0.16%"
"Jun 09, 2021","729.030","729.030","729.030","729.030","0.05%"
"Jun 08, 2021","728.630","728.630","728.630","728.630","0.16%"
"Jun 07, 2021","727.460","727.460","727.460","727.460","-0.09%"
"Jun 04, 2021","728.090","728.090","728.090","728.090","0.16%"
"Jun 03, 2021","726.900","726.900","726.900","726.900","0.03%"
"Jun 02, 2021","726.650","726.650","726.650","726.650","0.18%"
"Jun 01, 2021","725.380","725.380","725.380","725.380","-0.04%"
"May 31, 2021","725.680","725.680","725.680","725.680","0.02%"
"May 28, 2021","725.550","725.550","725.550","725.550","0.19%"
"May 27, 2021","724.180","724.180","724.180","724.180","-0.09%"
"May 26, 2021","724.840","724.840","724.840","724.840","0.27%"
"May 25, 2021","722.910","722.910","722.910","722.910","0.14%"
"May 24, 2021","721.880","721.880","721.880","721.880","0.14%"
"May 21, 2021","720.900","720.900","720.900","720.900","0.23%"
"May 20, 2021","719.250","719.250","719.250","719.250","0.27%"
"May 19, 2021","717.330","717.330","717.330","717.330","-0.19%"
"May 18, 2021","718.670","718.670","718.670","718.670","-0.14%"
"May 17, 2021","719.650","719.650","719.650","719.650","-0.13%"
"May 14, 2021","720.600","720.600","720.600","720.600","0.36%"
"May 13, 2021","718.010","718.010","718.010","718.010","-0.06%"
"May 12, 2021","718.420","718.420","718.420","718.420","-0.44%"
"May 11, 2021","721.560","721.560","721.560","721.560","-0.69%"
"May 10, 2021","726.540","726.540","726.540","726.540","-0.08%"
"May 07, 2021","727.100","727.100","727.100","727.100","0.01%"
"May 06, 2021","727.020","727.020","727.020","727.020","-0.01%"
"May 05, 2021","727.100","727.100","727.100","727.100","0.06%"
"May 04, 2021","726.640","726.640","726.640","726.640","-0.03%"
"May 03, 2021","726.890","726.890","726.890","726.890","-0.03%"
"Apr 30, 2021","727.130","727.130","727.130","727.130","-0.05%"
"Apr 29, 2021","727.460","727.460","727.460","727.460","-0.16%"
"Apr 28, 2021","728.660","728.660","728.660","728.660","-0.10%"
"Apr 27, 2021","729.380","729.380","729.380","729.380","-0.03%"
"Apr 26, 2021","729.580","729.580","729.580","729.580","0.03%"
"Apr 23, 2021","729.380","729.380","729.380","729.380","0.07%"
"Apr 22, 2021","728.850","728.850","728.850","728.850","0.08%"
"Apr 21, 2021","728.280","728.280","728.280","728.280","0.15%"
"Apr 20, 2021","727.220","727.220","727.220","727.220","-0.31%"
"Apr 19, 2021","729.490","729.490","729.490","729.490","-0.26%"
"Apr 16, 2021","731.360","731.360","731.360","731.360","0.11%"
"Apr 15, 2021","730.540","730.540","730.540","730.540","0.28%"
"Apr 14, 2021","728.520","728.520","728.520","728.520","-0.18%"
"Apr 13, 2021","729.820","729.820","729.820","729.820","-0.05%"
"Apr 12, 2021","730.170","730.170","730.170","730.170","-0.09%"
"Apr 09, 2021","730.830","730.830","730.830","730.830","-0.05%"
"Apr 08, 2021","731.160","731.160","731.160","731.160","0.12%"
"Apr 07, 2021","730.300","730.300","730.300","730.300","-0.05%"
"Apr 06, 2021","730.700","730.700","730.700","730.700","0.04%"
"Apr 01, 2021","730.440","730.440","730.440","730.440","0.39%"
"Mar 31, 2021","727.600","727.600","727.600","727.600","0.05%"
"Mar 30, 2021","727.250","727.250","727.250","727.250","-0.02%"
"Mar 29, 2021","727.400","727.400","727.400","727.400","-0.03%"
"Mar 26, 2021","727.640","727.640","727.640","727.640","0.30%"
"Mar 25, 2021","725.460","725.460","725.460","725.460","0.24%"
"Mar 24, 2021","723.700","723.700","723.700","723.700","-0.10%"
"Mar 23, 2021","724.420","724.420","724.420","724.420","0.01%"
"Mar 22, 2021","724.370","724.370","724.370","724.370","0.04%"
"Mar 19, 2021","724.060","724.060","724.060","724.060","-0.12%"
"Mar 18, 2021","724.930","724.930","724.930","724.930","-0.10%"
"Mar 17, 2021","725.670","725.670","725.670","725.670","-0.35%"
"Mar 16, 2021","728.200","728.200","728.200","728.200","0.09%"
"Mar 15, 2021","727.550","727.550","727.550","727.550","0.21%"
"Mar 12, 2021","726.030","726.030","726.030","726.030","0.04%"
"Mar 11, 2021","725.730","725.730","725.730","725.730","0.42%"
"Mar 10, 2021","722.710","722.710","722.710","722.710","0.18%"
"Mar 09, 2021","721.410","721.410","721.410","721.410","0.31%"
"Mar 08, 2021","719.200","719.200","719.200","719.200","0.29%"
"Mar 05, 2021","717.130","717.130","717.130","717.130","0.17%"
"Mar 04, 2021","715.930","715.930","715.930","715.930","-0.27%"
