"Date","Price","Open","High","Low","Change %"
"Aug 27, 2018","866.480","866.480","866.480","866.480","0.34%"
"Aug 24, 2018","863.550","863.550","863.550","863.550","0.06%"
"Aug 23, 2018","862.990","862.990","862.990","862.990","-0.01%"
"Aug 22, 2018","863.060","863.060","863.060","863.060","-0.36%"
"Aug 21, 2018","866.200","866.200","866.200","866.200","-0.27%"
"Aug 20, 2018","868.580","868.580","868.580","868.580","0.21%"
"Aug 17, 2018","866.770","866.770","866.770","866.770","0.05%"
"Aug 16, 2018","866.340","866.340","866.340","866.340","0.05%"
"Aug 15, 2018","865.900","865.900","865.900","865.900","-0.51%"
"Aug 14, 2018","870.330","870.330","870.330","870.330","0.60%"
"Aug 13, 2018","865.140","865.140","865.140","865.140","-0.36%"
"Aug 10, 2018","868.250","868.250","868.250","868.250","-0.06%"
"Aug 09, 2018","868.780","868.780","868.780","868.780","0.14%"
"Aug 08, 2018","867.540","867.540","867.540","867.540","-0.11%"
"Aug 07, 2018","868.460","868.460","868.460","868.460","0.09%"
"Aug 06, 2018","867.680","867.680","867.680","867.680","0.26%"
"Aug 03, 2018","865.440","865.440","865.440","865.440","0.34%"
"Aug 02, 2018","862.480","862.480","862.480","862.480","0.34%"
"Aug 01, 2018","859.520","859.520","859.520","859.520","-0.01%"
"Jul 31, 2018","859.580","859.580","859.580","859.580","0.26%"
"Jul 30, 2018","857.340","857.340","857.340","857.340","-0.83%"
"Jul 27, 2018","864.480","864.480","864.480","864.480","-0.17%"
"Jul 26, 2018","865.940","865.940","865.940","865.940","0.03%"
"Jul 25, 2018","865.660","865.660","865.660","865.660","0.70%"
"Jul 24, 2018","859.650","859.650","859.650","859.650","0.42%"
"Jul 23, 2018","856.080","856.080","856.080","856.080","0.06%"
"Jul 20, 2018","855.600","855.600","855.600","855.600","-0.38%"
"Jul 19, 2018","858.900","858.900","858.900","858.900","-0.13%"
"Jul 18, 2018","860.010","860.010","860.010","860.010","0.36%"
"Jul 17, 2018","856.910","856.910","856.910","856.910","0.36%"
"Jul 16, 2018","853.840","853.840","853.840","853.840","-0.30%"
"Jul 13, 2018","856.370","856.370","856.370","856.370","0.25%"
"Jul 12, 2018","854.240","854.240","854.240","854.240","0.74%"
"Jul 11, 2018","847.980","847.980","847.980","847.980","-0.72%"
"Jul 10, 2018","854.090","854.090","854.090","854.090","0.41%"
"Jul 09, 2018","850.600","850.600","850.600","850.600","0.68%"
"Jul 06, 2018","844.820","844.820","844.820","844.820","0.30%"
"Jul 05, 2018","842.310","842.310","842.310","842.310","0.31%"
"Jul 03, 2018","839.680","839.680","839.680","839.680","-0.35%"
"Jul 02, 2018","842.620","842.620","842.620","842.620","0.28%"
"Jun 29, 2018","840.230","840.230","840.230","840.230","-0.31%"
"Jun 28, 2018","842.840","842.840","842.840","842.840","0.16%"
"Jun 27, 2018","841.520","841.520","841.520","841.520","-0.16%"
"Jun 26, 2018","842.850","842.850","842.850","842.850","0.21%"
"Jun 25, 2018","841.070","841.070","841.070","841.070","-1.55%"
"Jun 22, 2018","854.290","854.290","854.290","854.290","0.12%"
"Jun 21, 2018","853.290","853.290","853.290","853.290","-0.55%"
"Jun 20, 2018","858.020","858.020","858.020","858.020","0.07%"
"Jun 19, 2018","857.400","857.400","857.400","857.400","-0.15%"
"Jun 18, 2018","858.700","858.700","858.700","858.700","-0.20%"
"Jun 15, 2018","860.410","860.410","860.410","860.410","-0.17%"
"Jun 14, 2018","861.900","861.900","861.900","861.900","0.92%"
"Jun 13, 2018","854.070","854.070","854.070","854.070","-0.03%"
"Jun 12, 2018","854.330","854.330","854.330","854.330","0.22%"
"Jun 11, 2018","852.470","852.470","852.470","852.470","-0.05%"
"Jun 08, 2018","852.860","852.860","852.860","852.860","0.43%"
"Jun 07, 2018","849.230","849.230","849.230","849.230","-0.30%"
"Jun 06, 2018","851.800","851.800","851.800","851.800","-0.18%"
"Jun 05, 2018","853.310","853.310","853.310","853.310","0.14%"
"Jun 04, 2018","852.110","852.110","852.110","852.110","0.31%"
"Jun 01, 2018","849.470","849.470","849.470","849.470","0.77%"
"May 31, 2018","842.960","842.960","842.960","842.960","-0.76%"
"May 30, 2018","849.430","849.430","849.430","849.430","0.32%"
"May 29, 2018","846.680","846.680","846.680","846.680","-0.58%"
"May 28, 2018","851.590","851.590","851.590","851.590","0.10%"
