"Date","Price","Open","High","Low","Change %"
"Nov 25, 2020","159.290","159.290","159.290","159.290","-0.01%"
"Nov 24, 2020","159.310","159.310","159.310","159.310","0.30%"
"Nov 23, 2020","158.840","158.840","158.840","158.840","0.22%"
"Nov 20, 2020","158.490","158.490","158.490","158.490","0.12%"
"Nov 19, 2020","158.300","158.300","158.300","158.300","-0.03%"
"Nov 18, 2020","158.350","158.350","158.350","158.350","-0.11%"
"Nov 17, 2020","158.520","158.520","158.520","158.520","-0.23%"
"Nov 16, 2020","158.890","158.890","158.890","158.890","0.61%"
"Nov 13, 2020","157.920","157.920","157.920","157.920","0.25%"
"Nov 12, 2020","157.520","157.520","157.520","157.520","0.49%"
"Nov 10, 2020","156.750","156.750","156.750","156.750","-0.30%"
"Nov 09, 2020","157.220","157.220","157.220","157.220","0.87%"
"Nov 06, 2020","155.860","155.860","155.860","155.860","-0.14%"
"Nov 05, 2020","156.080","156.080","156.080","156.080","0.77%"
"Nov 04, 2020","154.880","154.880","154.880","154.880","1.44%"
"Nov 03, 2020","152.680","152.680","152.680","152.680","0.63%"
"Nov 02, 2020","151.720","151.720","151.720","151.720","0.70%"
"Oct 30, 2020","150.670","150.670","150.670","150.670","-0.57%"
"Oct 29, 2020","151.530","151.530","151.530","151.530","0.35%"
"Oct 28, 2020","151.000","151.000","151.000","151.000","-1.29%"
"Oct 27, 2020","152.980","152.980","152.980","152.980","-0.16%"
"Oct 26, 2020","153.220","153.220","153.220","153.220","-0.65%"
"Oct 23, 2020","154.220","154.220","154.220","154.220","0.15%"
"Oct 22, 2020","153.990","153.990","153.990","153.990","0.06%"
"Oct 21, 2020","153.900","153.900","153.900","153.900","-0.40%"
"Oct 20, 2020","154.520","154.520","154.520","154.520","-0.23%"
"Oct 19, 2020","154.870","154.870","154.870","154.870","-0.49%"
"Oct 16, 2020","155.630","155.630","155.630","155.630","0.28%"
"Oct 15, 2020","155.200","155.200","155.200","155.200","-0.52%"
"Oct 14, 2020","156.010","156.010","156.010","156.010","-0.13%"
"Oct 13, 2020","156.210","156.210","156.210","156.210","0.17%"
"Oct 12, 2020","155.950","155.950","155.950","155.950","0.63%"
"Oct 09, 2020","154.970","154.970","154.970","154.970","0.33%"
"Oct 08, 2020","154.460","154.460","154.460","154.460","0.61%"
"Oct 07, 2020","153.530","153.530","153.530","153.530","0.34%"
"Oct 06, 2020","153.010","153.010","153.010","153.010","-0.09%"
"Oct 05, 2020","153.150","153.150","153.150","153.150","0.29%"
"Oct 02, 2020","152.700","152.700","152.700","152.700","-0.09%"
"Oct 01, 2020","152.830","152.830","152.830","152.830","0.41%"
"Sep 30, 2020","152.200","152.200","152.200","152.200","0.14%"
"Sep 29, 2020","151.980","151.980","151.980","151.980","-0.30%"
"Sep 28, 2020","152.430","152.430","152.430","152.430","0.97%"
"Sep 25, 2020","150.960","150.960","150.960","150.960","-0.01%"
"Sep 23, 2020","150.980","150.980","150.980","150.980","-0.17%"
"Sep 22, 2020","151.240","151.240","151.240","151.240","0.33%"
"Sep 21, 2020","150.740","150.740","150.740","150.740","-0.73%"
"Sep 18, 2020","151.850","151.850","151.850","151.850","-0.34%"
"Sep 17, 2020","152.370","152.370","152.370","152.370","-0.39%"
"Sep 16, 2020","152.960","152.960","152.960","152.960","0.14%"
"Sep 15, 2020","152.750","152.750","152.750","152.750","0.47%"
"Sep 14, 2020","152.030","152.030","152.030","152.030","0.40%"
"Sep 11, 2020","151.420","151.420","151.420","151.420","-0.43%"
"Sep 09, 2020","152.070","152.070","152.070","152.070","0.61%"
"Sep 08, 2020","151.150","151.150","151.150","151.150","-0.52%"
"Sep 04, 2020","151.940","151.940","151.940","151.940","-0.94%"
"Sep 03, 2020","153.380","153.380","153.380","153.380","-1.13%"
"Sep 02, 2020","155.130","155.130","155.130","155.130","1.13%"
"Sep 01, 2020","153.390","153.390","153.390","153.390","0.39%"
"Aug 31, 2020","152.790","152.790","152.790","152.790","-0.42%"
"Aug 28, 2020","153.440","153.440","153.440","153.440","-0.12%"
"Aug 27, 2020","153.630","153.630","153.630","153.630","0.64%"
"Aug 24, 2020","152.650","152.650","152.650","152.650","0.81%"
"Aug 19, 2020","151.420","151.420","151.420","151.420","0.03%"
"Aug 18, 2020","151.370","151.370","151.370","151.370","-0.13%"
"Aug 17, 2020","151.560","151.560","151.560","151.560","-0.11%"
"Aug 13, 2020","151.720","151.720","151.720","151.720","-0.11%"
